"Title","Media URL","Pinterest board","Thumbnail","Description","Link","Publish date","Keywords"
"Fendi: мех, семья и самое долгое авторство в моде — RU | VANSMITHLAB","https://vansmithlab.com/images/pinterest/001db5d44dcda8c6d94b.jpg","vansmithlab.com","","Римская мастерская, где один приглашённый дизайнер проработал более полувека и превратил меховое ремесло в лабораторию. · VANSMITHLAB · original AI illustration, 2026","https://vansmithlab.com/ru/articles/fendi/","","fashion-systems, materials, design, visual culture, VANSMITHLAB"
"Field Operations — RU | VANSMITHLAB","https://vansmithlab.com/images/pinterest/8599c4f9a19a0b2d0de7.jpg","vansmithlab.com","","Ландшафтная практика в Нью-Йорке с 1998 года. Рассматривает ландшафт как инфраструктуру, которая способна менять экономику района, экологию, движение людей и образ города одновременно. · VANSMITHLAB · AI-иллюстрация, 2026","https://vansmithlab.com/ru/articles/field-operations/","","architecture, design, visual culture, VANSMITHLAB"
"FIELD.IO — RU | VANSMITHLAB","https://vansmithlab.com/images/pinterest/d689e9f06d0f08c6e081.jpg","vansmithlab.com","","Студия в Лондоне с 2009 года. Использует вычислительный дизайн, движение и данные для создания графических систем, цифровых продуктов и пространств, которые меняются во времени. · VANSMITHLAB · AI-иллюстрация, 2026","https://vansmithlab.com/ru/articles/field-io/","","graphic-design, art, media-publishing, design, visual culture, VANSMITHLAB"
"Formafantasma — RU | VANSMITHLAB","https://vansmithlab.com/images/pinterest/ba03e567f4e51165417d.jpg","vansmithlab.com","","Дизайн-студия в Амстердаме и Милане с 2009 года. Начинает проект не с формы объекта, а с исследования происхождения сырья, производственных цепочек, экологии, политики и истории материала. · VANSMITHLAB · AI-иллюстрация, 2026","https://vansmithlab.com/ru/articles/formafantasma/","","graphic-design, product-design, media-publishing, design, visual culture, VANSMITHLAB"
"Fuseproject — RU | VANSMITHLAB","https://vansmithlab.com/images/pinterest/3d58f5a7c97cec3f0d83.jpg","vansmithlab.com","","Студия промышленного и предметного дизайна в Сан-Франциско с 1999 года. Соединяет промышленный дизайн, инженерное мышление, марку и предпринимательство. · VANSMITHLAB · original AI illustration, 2026","https://vansmithlab.com/ru/articles/fuseproject/","","product-design, design, visual culture, VANSMITHLAB"
"Givenchy: раздельный гардероб и экранный образ — RU | VANSMITHLAB","https://vansmithlab.com/images/pinterest/f7b74f0ff8f57af58c1b.jpg","vansmithlab.com","","Дом, предложивший сочетаемые вещи вместо цельного силуэта и получивший репутацию через кинематограф. · VANSMITHLAB · original AI illustration, 2026","https://vansmithlab.com/ru/articles/givenchy/","","fashion-systems, image-grammar, design, visual culture, VANSMITHLAB"
"Grilli Type — RU | VANSMITHLAB","https://vansmithlab.com/images/pinterest/876b0c5f3a42b3febaa0.jpg","vansmithlab.com","","Шрифтовая студия в Цюрихе с 2009 года. Переосмысляет швейцарскую типографическую традицию через современные семейства, экранное использование и выразительные детали внутри рациональной системы. · VANSMITHLAB · original AI illustration, 2026","https://vansmithlab.com/ru/articles/grilli-type/","","graphic-design, media-publishing, design, visual culture, VANSMITHLAB"
"Gustafson Porter + Bowman — RU | VANSMITHLAB","https://vansmithlab.com/images/pinterest/ddd4817d4109b1c2e86a.jpg","vansmithlab.com","","Ландшафтная практика в Лондоне с 1997 года. Строит ландшафт через скульптурный рельеф, воду, посадки и точное движение человека. · VANSMITHLAB · original AI illustration, 2026","https://vansmithlab.com/ru/articles/gustafson-porter-bowman/","","architecture, design, visual culture, VANSMITHLAB"
"Harper’s Bazaar — RU | VANSMITHLAB","https://vansmithlab.com/images/pinterest/56acfeab8b6bb293bc79.jpg","vansmithlab.com","","Мода, модернизм и журнал как редакционная лаборатория · VANSMITHLAB · AI-иллюстрация, 2026","https://vansmithlab.com/ru/articles/harpers-bazaar-fashion-modernism-editorial-laboratory/","","media-publishing, fashion, photography, graphic-design, design, visual culture, VANSMITHLAB"
"Helvetica: как шрифт стал инфраструктурой — RU | VANSMITHLAB","https://vansmithlab.com/images/pinterest/e92d7454c89544b3fa3c.jpg","vansmithlab.com","","Сила гарнитуры не в выразительности, а в способности исчезать внутри навигации, идентичности и интерфейса. · VANSMITHLAB · original AI illustration, 2026","https://vansmithlab.com/ru/articles/helvetica-typeface-as-infrastructure/","","graphic-design, history-movements, design, visual culture, VANSMITHLAB"
"Herzog & de Meuron — RU | VANSMITHLAB","https://vansmithlab.com/images/pinterest/a902f939ed1d692a6957.jpg","vansmithlab.com","","Архитектурное бюро, повлиявшее на язык современной формы, пространства и города в Базеле с 1978 года. Использует материал, поверхность и конструкцию как носители образа. · VANSMITHLAB · оригинальная AI-иллюстрация, 2026","https://vansmithlab.com/ru/articles/herzog-de-meuron/","","architecture, interior-design, architects, materials-techniques, design, visual culture, VANSMITHLAB"
"i-D — RU | VANSMITHLAB","https://vansmithlab.com/images/pinterest/ba7fb21662f2b57b87d1.jpg","vansmithlab.com","","Уличный стиль, идентичность и журнал как язык взгляда · VANSMITHLAB · AI-иллюстрация, 2026","https://vansmithlab.com/ru/articles/i-d-street-style-identity-magazine-visual-language/","","graphic-design, fashion, photography, media-publishing, design, visual culture, VANSMITHLAB"
"ICONOCLAST — RU | VANSMITHLAB","https://vansmithlab.com/images/pinterest/3edabb1ff2d17b05946a.jpg","vansmithlab.com","","Компания в Париже с 2012 года. Развивает режиссёрские практики между рекламой, музыкальным видео, кино, телевидением и печатным изображением, не разделяя коммерческую и авторскую формы жёсткой границей. · VANSMITHLAB · AI-иллюстрация, 2026","https://vansmithlab.com/ru/articles/iconoclast/","","fashion, photography, media-publishing, design, visual culture, VANSMITHLAB"
"IDEO — RU | VANSMITHLAB","https://vansmithlab.com/images/pinterest/658025164983c82bbcc9.jpg","vansmithlab.com","","Студия промышленного и предметного дизайна в Пало-Альто с 1991 года. Начинает проект с наблюдения за поведением людей, быстрых прототипов и проверки гипотез. · VANSMITHLAB · AI-иллюстрация, 2026","https://vansmithlab.com/ru/articles/ideo/","","product-design, design, visual culture, VANSMITHLAB"
"IKEA: плоская упаковка как культурная и логистическая система — RU | VANSMITHLAB","https://vansmithlab.com/images/pinterest/1400fc31cf719db5e597.jpg","vansmithlab.com","","Плоская упаковка изменила не доставку, а форму предмета, роль покупателя, цену и само представление о доме. · VANSMITHLAB · original AI illustration, 2026","https://vansmithlab.com/ru/articles/ikea-flat-pack-as-cultural-and-logistical-system/","","industrial-design, space-typologies, design, visual culture, VANSMITHLAB"
"Industrial Facility — RU | VANSMITHLAB","https://vansmithlab.com/images/pinterest/2cf4834e0f0e8f72b128.jpg","vansmithlab.com","","Студия промышленного и предметного дизайна в Лондоне с 2002 года. Исходит из полезности и длительного использования. · VANSMITHLAB · original AI illustration, 2026","https://vansmithlab.com/ru/articles/industrial-facility/","","product-design, design, visual culture, VANSMITHLAB"
"Interview — RU | VANSMITHLAB","https://vansmithlab.com/images/pinterest/835f48755a71cafee7b1.jpg","vansmithlab.com","","Разговор, знаменитость и журнал как социальная сеть · VANSMITHLAB · AI-иллюстрация, 2026","https://vansmithlab.com/ru/articles/interview-conversation-celebrity-magazine-as-social-network/","","media-publishing, fashion, photography, art, design, visual culture, VANSMITHLAB"
"Inventory Press — RU | VANSMITHLAB","https://vansmithlab.com/images/pinterest/a8b0ed425e5de808ce3b.jpg","vansmithlab.com","","Независимое издательство или редакционная студия в Лос-Анджелесе с 2015 года. Издаёт книги об искусстве, архитектуре, дизайне и музыке с особым вниманием к субкультурам, малым историям и общественно-политическим аспектам материальной культуры. · VANSMITHLAB · original AI illustration, 2026","https://vansmithlab.com/ru/articles/inventory-press/","","media-publishing, graphic-design, photography, art, architecture, design, visual culture, VANSMITHLAB"
"Klim Type Foundry — RU | VANSMITHLAB","https://vansmithlab.com/images/pinterest/43fc5a319d3777011ac5.jpg","vansmithlab.com","","Шрифтовая студия в Веллингтоне с 2005 года. Создаёт шрифты через внимательное исследование пропорций, исторических моделей и требований конкретной языковой и редакционной среды. · VANSMITHLAB · AI-иллюстрация, 2026","https://vansmithlab.com/ru/articles/klim-type-foundry/","","graphic-design, media-publishing, design, visual culture, VANSMITHLAB"
"Landor — RU | VANSMITHLAB","https://vansmithlab.com/images/pinterest/191ca484854c818add65.jpg","vansmithlab.com","","Студия или агентство, формирующее стратегию и визуальную идентичность организаций и марок в Сан-Франциско с 1941 года. Связывает стратегию организации с визуальным, словесным, звуковым и пространственным выражением марки. · VANSMITHLAB · AI-иллюстрация, 2026","https://vansmithlab.com/ru/articles/landor/","","graphic-design, media-publishing, design, visual culture, VANSMITHLAB"
"Lars Müller Publishers — RU | VANSMITHLAB","https://vansmithlab.com/images/pinterest/104a4fc780b2b1841431.jpg","vansmithlab.com","","Независимое издательство или редакционная студия в Бадене с 1983 года. Издаёт книги по архитектуре, дизайну, фотографии, искусству и обществу. · VANSMITHLAB · AI-иллюстрация, 2026","https://vansmithlab.com/ru/articles/lars-muller-publishers/","","media-publishing, graphic-design, photography, art, architecture, design, visual culture, VANSMITHLAB"
"LAYER — RU | VANSMITHLAB","https://vansmithlab.com/images/pinterest/e45c283e3e5f672b6bdb.jpg","vansmithlab.com","","Студия промышленного и предметного дизайна в Лондоне с 2015 года. Объединяет стратегию, промышленный дизайн, инженерное проектирование и визуальную идентичность. · VANSMITHLAB · original AI illustration, 2026","https://vansmithlab.com/ru/articles/layer/","","product-design, design, visual culture, VANSMITHLAB"
"LC4 — RU | VANSMITHLAB","https://vansmithlab.com/images/pinterest/877f9d84c70e86ee8c20.jpg","vansmithlab.com","","Тело как механизм отдыха: регулируемая поза, трубчатая сталь и новая эргономика · VANSMITHLAB · original AI illustration, 2026","https://vansmithlab.com/ru/encyclopedia/lc4-chaise-longue/","","object-space, design, visual culture, VANSMITHLAB"
"Loewe: кожевенная мастерская как культурная институция — RU | VANSMITHLAB","https://vansmithlab.com/images/pinterest/1b07b72c4ec9f8137fab.jpg","vansmithlab.com","","Дом, переопределивший себя через ремесло: премия, фонд и выставочная программа стали частью марки наравне с сумкой. · VANSMITHLAB · original AI illustration, 2026","https://vansmithlab.com/ru/articles/loewe/","","fashion-systems, materials, design, visual culture, VANSMITHLAB"
"LoRA и адаптация моделей — RU | VANSMITHLAB","https://vansmithlab.com/images/pinterest/83acba8bf119f40de83a.jpg","vansmithlab.com","","Способ дообучить большую модель под конкретную задачу, изменив доли процента её весов. · VANSMITHLAB · original AI illustration, 2026","https://vansmithlab.com/ru/encyclopedia/lora-model-adaptation/","","technology, image-grammar, design, visual culture, VANSMITHLAB"
"M/M (Paris) — RU | VANSMITHLAB","https://vansmithlab.com/images/pinterest/5ecaccc62aeb2381198e.jpg","vansmithlab.com","","Знаки, сотрудничество и расширенное поле графического дизайна · VANSMITHLAB · AI-иллюстрация, 2026","https://vansmithlab.com/ru/articles/mm-paris-signs-collaboration-expanded-graphic-design/","","graphic-design, media-publishing, fashion, art, photography, product-design, interior-design, design, visual culture, VANSMITHLAB"
"MACK — RU | VANSMITHLAB","https://vansmithlab.com/images/pinterest/10cb5b79abd13a5edc5e.jpg","vansmithlab.com","","Независимое издательство или редакционная студия в Лондоне с 2010 года. Рассматривает книгу как самостоятельную авторскую форму, где последовательность изображений, размер, бумага, печать и текст вместе создают способ чтения фотографии и искусства. · VANSMITHLAB · original AI illustration, 2026","https://vansmithlab.com/ru/articles/mack/","","media-publishing, graphic-design, photography, art, architecture, design, visual culture, VANSMITHLAB"
"Maison de Verre — RU | VANSMITHLAB","https://vansmithlab.com/images/pinterest/c5a418e1743d7712b56f.jpg","vansmithlab.com","","Пьер Шаро, Бернар Бейвут и дом Дальсасов: индустриальные материалы, подвижные элементы и сложная приватность. · VANSMITHLAB · original AI illustration, 2026","https://vansmithlab.com/ru/encyclopedia/maison-de-verre/","","space-typologies, design, visual culture, VANSMITHLAB"
"Maison Margiela: анонимность как авторская подпись — RU | VANSMITHLAB","https://vansmithlab.com/images/pinterest/709ded2fb6607a53f351.jpg","vansmithlab.com","","Дом, построивший узнаваемость на отказе от лица, имени и логотипа — и превративший изнанку конструкции в фирменный код. · VANSMITHLAB · original AI illustration, 2026","https://vansmithlab.com/ru/articles/maison-margiela/","","fashion-systems, image-grammar, design, visual culture, VANSMITHLAB"
"Marshmallow Laser Feast — RU | VANSMITHLAB","https://vansmithlab.com/images/pinterest/d073831c32374e0fabb7.jpg","vansmithlab.com","","Художественная студия в Лондоне с 2012 года. Использует виртуальную реальность, пространственный звук и научные данные, чтобы переводить невидимые процессы природы в телесно переживаемые образы. · VANSMITHLAB · AI-иллюстрация, 2026","https://vansmithlab.com/ru/articles/marshmallow-laser-feast/","","art, media-publishing, design, visual culture, VANSMITHLAB"
"Material ConneXion — RU | VANSMITHLAB","https://vansmithlab.com/images/pinterest/2058c192371d9e623898.jpg","vansmithlab.com","","Исследовательская организация, изучающая материалы, производство и возможные модели будущего в Нью-Йорке с 1997 года. Собирает физическую и цифровую библиотеку новых материалов и помогает дизайнерам сравнивать свойства, производителей и возможные области применения. · VANSMITHLAB · original AI illustration, 2026","https://vansmithlab.com/ru/articles/material-connexion/","","product-design, architecture, art, design, visual culture, VANSMITHLAB"
"Materiom — RU | VANSMITHLAB","https://vansmithlab.com/images/pinterest/c4764602e854aebe72b4.jpg","vansmithlab.com","","Исследовательская организация, изучающая материалы, производство и возможные модели будущего в Лондоне с 2017 года. Строит открытую базу рецептур материалов биологического происхождения и связывает экспериментальные образцы с данными, которые позволяют сравнивать свойства и возможное применение. · VANSMITHLAB · original AI illustration, 2026","https://vansmithlab.com/ru/articles/materiom/","","product-design, architecture, art, design, visual culture, VANSMITHLAB"
"Mezzadro — RU | VANSMITHLAB","https://vansmithlab.com/images/pinterest/1f88f74bbb4e41f69c20.jpg","vansmithlab.com","","Найденный промышленный элемент как новый домашний предмет · VANSMITHLAB · original AI illustration, 2026","https://vansmithlab.com/ru/encyclopedia/mezzadro-stool/","","object-space, design, visual culture, VANSMITHLAB"
"MoMA — Architecture & Design — RU | VANSMITHLAB","https://vansmithlab.com/images/pinterest/2bac21e06bc8250d0207.jpg","vansmithlab.com","","Культурная институция в Нью-Йорке с 1932 года. Собирает архитектуру и дизайн как взаимосвязанные области, формируя историю через выставки, приобретения, архивы и исследовательские программы. · VANSMITHLAB · original AI illustration, 2026","https://vansmithlab.com/ru/articles/moma-architecture-design/","","art, architecture, graphic-design, product-design, fashion, media-publishing, design, visual culture, VANSMITHLAB"
"MoMA и создание истории современного дизайна — RU | VANSMITHLAB","https://vansmithlab.com/images/pinterest/7aad9860fa20d45d6858.jpg","vansmithlab.com","","Музей не только собирал современный дизайн, но и научил публику относиться к нему как к культурной истории. · VANSMITHLAB · original AI illustration, 2026","https://vansmithlab.com/ru/articles/moma-and-the-making-of-modern-design-history/","","history-movements, space-typologies, design, visual culture, VANSMITHLAB"
"Moment Factory — RU | VANSMITHLAB","https://vansmithlab.com/images/pinterest/b0efdc76ebb79ab32432.jpg","vansmithlab.com","","Студия в Монреале с 2001 года. Соединяет свет, звук, видео, сценографию, архитектуру и взаимодействие в крупных общественных и развлекательных пространствах. · VANSMITHLAB · original AI illustration, 2026","https://vansmithlab.com/ru/articles/moment-factory/","","graphic-design, art, media-publishing, design, visual culture, VANSMITHLAB"
"Mother — RU | VANSMITHLAB","https://vansmithlab.com/images/pinterest/db4367050761cbcc9cda.jpg","vansmithlab.com","","Междисциплинарная творческая компания в Лондоне с 1996 года. Строит независимую культуру вокруг авторской идеи, коллективной критики и характерного голоса марки, избегая жёсткого разделения на традиционные агентские отделы. · VANSMITHLAB · AI-иллюстрация, 2026","https://vansmithlab.com/ru/articles/mother/","","graphic-design, media-publishing, design, visual culture, VANSMITHLAB"
"Mucho — RU | VANSMITHLAB","https://vansmithlab.com/images/pinterest/3b3e6031f1135b446bc2.jpg","vansmithlab.com","","Студия или агентство, формирующее стратегию и визуальную идентичность организаций и марок в Барселоне с 2002 года. Строит визуальные системы из ясной идеи, типографики и редакционного мышления. · VANSMITHLAB · AI-иллюстрация, 2026","https://vansmithlab.com/ru/articles/mucho/","","graphic-design, media-publishing, design, visual culture, VANSMITHLAB"
"MUJI: отсутствие марки как проект марки — RU | VANSMITHLAB","https://vansmithlab.com/images/pinterest/044a943faa256da464ac.jpg","vansmithlab.com","","Отказ от видимого брендинга сам становится брендом, где ценность строится на рациональности и обыденности. · VANSMITHLAB · original AI illustration, 2026","https://vansmithlab.com/ru/articles/muji-no-brand-as-brand-project/","","graphic-design, materials, design, visual culture, VANSMITHLAB"
"NeRF — нейронные поля излучения — RU | VANSMITHLAB","https://vansmithlab.com/images/pinterest/fbff569883863ba305ab.jpg","vansmithlab.com","","Набор обычных фотографий превращается в непрерывное представление сцены, из которого можно получить любой новый ракурс. · VANSMITHLAB · original AI illustration, 2026","https://vansmithlab.com/ru/encyclopedia/nerf-neural-radiance-fields/","","technology, image-grammar, design, visual culture, VANSMITHLAB"
"Neue Nationalgalerie как пространство показа — RU | VANSMITHLAB","https://vansmithlab.com/images/pinterest/d09972bc4d08007a292d.jpg","vansmithlab.com","","Мис ван дер Роэ: свободная стеклянная верхняя платформа, скрытая инфраструктура нижнего уровня и музей как напряжение между универсальностью и конкретной экспозицией. · VANSMITHLAB · original AI illustration, 2026","https://vansmithlab.com/ru/encyclopedia/neue-nationalgalerie-space-of-display/","","space-typologies, design, visual culture, VANSMITHLAB"
"Norm Architects — RU | VANSMITHLAB","https://vansmithlab.com/images/pinterest/a018106883f4968ca537.jpg","vansmithlab.com","","Студия в Копенгагене с 2008 года. Работает с пропорцией, естественным светом, тактильными материалами и человеческим масштабом. · VANSMITHLAB · original AI illustration, 2026","https://vansmithlab.com/ru/articles/norm-architects/","","interior-design, architecture, product-design, design, visual culture, VANSMITHLAB"
"North Six — RU | VANSMITHLAB","https://vansmithlab.com/images/pinterest/f5f8fd27b633691bd20d.jpg","vansmithlab.com","","Компания в Нью-Йорке с 2001 года. Организует производство фотографии, движущегося изображения и событий для моды, роскоши и красоты. · VANSMITHLAB · original AI illustration, 2026","https://vansmithlab.com/ru/articles/north-six/","","fashion, photography, media-publishing, design, visual culture, VANSMITHLAB"
"Ogilvy — RU | VANSMITHLAB","https://vansmithlab.com/images/pinterest/c463f3c8d9882aaeed17.jpg","vansmithlab.com","","Рекламное агентство в Нью-Йорке с 1948 года. Соединяет исследование потребителя, ясную аргументацию и долговременный образ марки; исторически агентство настаивало на уважении к интеллекту аудитории. · VANSMITHLAB · original AI illustration, 2026","https://vansmithlab.com/ru/articles/ogilvy/","","graphic-design, media-publishing, design, visual culture, VANSMITHLAB"
"OK-RM — RU | VANSMITHLAB","https://vansmithlab.com/images/pinterest/303f7c6596a7e8f497c0.jpg","vansmithlab.com","","Дизайн-студия в Лондоне с 2008 года. Соединяет графический дизайн, редакционную структуру, выставочную среду и художественное руководство, часто строя проект вокруг последовательности чтения. · VANSMITHLAB · original AI illustration, 2026","https://vansmithlab.com/ru/articles/ok-rm/","","graphic-design, product-design, media-publishing, design, visual culture, VANSMITHLAB"
"Olivetti Showroom / Carlo Scarpa — RU | VANSMITHLAB","https://vansmithlab.com/images/pinterest/60c1d7fcbb32ec324ee5.jpg","vansmithlab.com","","Шоурум на площади Сан-Марко: как архитектурная деталь превращает офисную машину в культурный объект. · VANSMITHLAB · original AI illustration, 2026","https://vansmithlab.com/ru/encyclopedia/olivetti-showroom-carlo-scarpa/","","space-typologies, design, visual culture, VANSMITHLAB"
"Olivetti: компания как тотальный проект дизайна — RU | VANSMITHLAB","https://vansmithlab.com/images/pinterest/a4d3a3e1fabc2bca85e7.jpg","vansmithlab.com","","Предмет, завод, графика, магазин, город и социальная политика Olivetti работали как одна проектная культура. · VANSMITHLAB · original AI illustration, 2026","https://vansmithlab.com/ru/articles/olivetti-company-as-total-design-project/","","industrial-design, graphic-design, design, visual culture, VANSMITHLAB"
"OMA — RU | VANSMITHLAB","https://vansmithlab.com/images/pinterest/a934e1d65558f7185710.jpg","vansmithlab.com","","Архитектурное бюро, повлиявшее на язык современной формы, пространства и города в Роттердаме с 1975 года. Рассматривает архитектуру как работу с программой, плотностью, инфраструктурой и культурными противоречиями; исследовательское подразделение AMO переносит этот метод за пределы строительства. · VANSMITHLAB · AI-иллюстрация, 2026","https://vansmithlab.com/ru/articles/oma/","","architecture, interior-design, design, visual culture, VANSMITHLAB"
"OpenUSD — сцена как совместный документ — RU | VANSMITHLAB","https://vansmithlab.com/images/pinterest/e66a106229251e0704bf.jpg","vansmithlab.com","","Формат, позволяющий нескольким специалистам править одну сцену одновременно, не переписывая чужую работу. · VANSMITHLAB · original AI illustration, 2026","https://vansmithlab.com/ru/encyclopedia/openusd/","","technology, industrial-design, design, visual culture, VANSMITHLAB"
"Panton Chair — RU | VANSMITHLAB","https://vansmithlab.com/images/pinterest/7acf93e805beb1007e8e.jpg","vansmithlab.com","","Один материал, непрерывная форма и новая промышленность пластика · VANSMITHLAB · original AI illustration, 2026","https://vansmithlab.com/ru/encyclopedia/panton-chair/","","object-space, design, visual culture, VANSMITHLAB"
"Pentagram — RU | VANSMITHLAB","https://vansmithlab.com/images/pinterest/878a1bd22881d6d4da83.jpg","vansmithlab.com","","Дизайн-студия в Лондоне с 1972 года. Работает через партнёрскую модель: каждый партнёр ведёт собственную практику, а общая студия объединяет графику, среду, изделия, цифровые системы и стратегию. · VANSMITHLAB · AI-иллюстрация, 2026","https://vansmithlab.com/ru/articles/pentagram/","","graphic-design, product-design, media-publishing, design, visual culture, VANSMITHLAB"
"Photoshop: история изображения, которому перестали доверять — RU | VANSMITHLAB","https://vansmithlab.com/images/pinterest/56709ada8a68c90ce3c1.jpg","vansmithlab.com","","Программа сделала изображение открытым, слоистым, обратимым — и тем самым подозрительным. · VANSMITHLAB · original AI illustration, 2026","https://vansmithlab.com/ru/articles/photoshop-history-of-an-image-no-longer-trusted/","","image-grammar, media-publishing, design, visual culture, VANSMITHLAB"
"Pierre Cardin: как модный дом стал системой — RU | VANSMITHLAB","https://vansmithlab.com/images/pinterest/762bd9e28ff8c3a0b328.jpg","vansmithlab.com","","От фирмы House of Worth до лицензионной модели Pierre Cardin, описанной самим домом: статья предлагает смотреть на влияние модного дома через авторство, календарь, культурную память и распространение имени — не сводя его к трендам. · VANSMITHLAB · оригинальная AI-иллюстрация, 2026","https://vansmithlab.com/ru/analysis/four-documented-fashion-house-narratives/","","design, visual culture, VANSMITHLAB"
"Polaroid: изображение как физическое событие — RU | VANSMITHLAB","https://vansmithlab.com/images/pinterest/d3704dfdc53d7374e9f8.jpg","vansmithlab.com","","Мгновенная фотография превращает отложенный химический процесс в событие, где камера, материал, ожидание и предмет совпадают. · VANSMITHLAB · original AI illustration, 2026","https://vansmithlab.com/ru/articles/polaroid-image-as-physical-event/","","image-grammar, materials, design, visual culture, VANSMITHLAB"
"PORTO ROCHA — RU | VANSMITHLAB","https://vansmithlab.com/images/pinterest/4794f70919ec4a92c709.jpg","vansmithlab.com","","Студия или агентство, формирующее стратегию и визуальную идентичность организаций и марок в Нью-Йорке с 2020 года. Соединяет фирменную идентичность, редакционный дизайн и цифровые системы. · VANSMITHLAB · AI-иллюстрация, 2026","https://vansmithlab.com/ru/articles/porto-rocha/","","graphic-design, media-publishing, design, visual culture, VANSMITHLAB"
"Prada Epicenter New York / OMA — RU | VANSMITHLAB","https://vansmithlab.com/images/pinterest/dca04b45e5e98e0fdceb.jpg","vansmithlab.com","","Магазин как публичное пространство, галерея, сцена и лаборатория новых сценариев торговли. · VANSMITHLAB · original AI illustration, 2026","https://vansmithlab.com/ru/encyclopedia/prada-epicenter-new-york-oma/","","space-typologies, design, visual culture, VANSMITHLAB"
"Prada Epicenter: когда магазин стал исследовательским проектом — RU | VANSMITHLAB","https://vansmithlab.com/images/pinterest/92f8edf81ba7f5ca1e71.jpg","vansmithlab.com","","Торговое пространство было спроектировано не как декорация бренда, а как исследование покупки, публичности и медиа. · VANSMITHLAB · original AI illustration, 2026","https://vansmithlab.com/ru/articles/prada-epicenter-when-store-became-research-project/","","space-typologies, media-publishing, design, visual culture, VANSMITHLAB"
"Prada: Как модный дом стал системой — RU | VANSMITHLAB","https://vansmithlab.com/images/pinterest/5b923831a9708eb4f3c3.jpg","vansmithlab.com","","Как миланский производитель дорожных изделий превратил промышленный нейлон, униформу, архитектуру и интеллектуальное противоречие в один из самых влиятельных языков современной моды · VANSMITHLAB · AI-иллюстрация, 2026","https://vansmithlab.com/ru/articles/istoriya-modnogo-doma-prada/","","fashion, design, visual culture, VANSMITHLAB"
"Production Type — RU | VANSMITHLAB","https://vansmithlab.com/images/pinterest/ae9713b2f882f092194c.jpg","vansmithlab.com","","Шрифтовая студия в Париже с 2014 года. Создаёт розничные и заказные шрифты для издательств, промышленности, моды и роскоши. · VANSMITHLAB · original AI illustration, 2026","https://vansmithlab.com/ru/articles/production-type/","","graphic-design, media-publishing, design, visual culture, VANSMITHLAB"
"R/GA — RU | VANSMITHLAB","https://vansmithlab.com/images/pinterest/5fc456ade871d4f28b9e.jpg","vansmithlab.com","","Междисциплинарная творческая компания в Нью-Йорке с 1977 года. Меняло собственную модель вместе с технологиями: от экранной графики и кинопроизводства к сетевым продуктам, сервисам и преобразованию организаций. · VANSMITHLAB · AI-иллюстрация, 2026","https://vansmithlab.com/ru/articles/rga/","","graphic-design, media-publishing, design, visual culture, VANSMITHLAB"
"Random International — RU | VANSMITHLAB","https://vansmithlab.com/images/pinterest/8d77f20583f49d70da37.jpg","vansmithlab.com","","Художественная студия в Лондоне с 2005 года. Использует датчики, свет, движение и физические процессы, чтобы зритель ощущал технологическую систему через собственное тело и поведение. · VANSMITHLAB · AI-иллюстрация, 2026","https://vansmithlab.com/ru/articles/random-international/","","art, media-publishing, design, visual culture, VANSMITHLAB"
"Refik Anadol Studio — RU | VANSMITHLAB","https://vansmithlab.com/images/pinterest/a845e0f148b8f592fa7b.jpg","vansmithlab.com","","Художественная студия в Лос-Анджелесе с 2014 года. Использует большие массивы данных, машинное обучение и архитектурные поверхности для создания движущихся абстрактных сред, где вычисление становится видимой пластикой. · VANSMITHLAB · AI-иллюстрация, 2026","https://vansmithlab.com/ru/articles/refik-anadol-studio/","","art, media-publishing, design, visual culture, VANSMITHLAB"
"Sacco — RU | VANSMITHLAB","https://vansmithlab.com/images/pinterest/a608c4ecae787ef6ebeb.jpg","vansmithlab.com","","Анти-кресло: свободная поза и нефиксированная форма · VANSMITHLAB · original AI illustration, 2026","https://vansmithlab.com/ru/encyclopedia/sacco-chair/","","object-space, design, visual culture, VANSMITHLAB"
"SANAA — RU | VANSMITHLAB","https://vansmithlab.com/images/pinterest/e311ff7e9e8e2ea78b09.jpg","vansmithlab.com","","Архитектурное бюро, повлиявшее на язык современной формы, пространства и города в Токио с 1995 года. Строит пространство через лёгкие конструкции, тонкие границы, отражение и непрерывность движения, избегая тяжёлой иерархии помещений. · VANSMITHLAB · оригинальная AI-иллюстрация, 2026","https://vansmithlab.com/ru/articles/sanaa/","","architecture, interior-design, architects, design, visual culture, VANSMITHLAB"
"SCAPE — RU | VANSMITHLAB","https://vansmithlab.com/images/pinterest/2f567b1fe4c2e76f6c8a.jpg","vansmithlab.com","","Ландшафтная практика в Нью-Йорке с 2007 года. Соединяет экологическое восстановление, общественную жизнь и защитную инфраструктуру, особенно в прибрежных и уязвимых к климату территориях. · VANSMITHLAB · original AI illustration, 2026","https://vansmithlab.com/ru/articles/scape/","","architecture, design, visual culture, VANSMITHLAB"
"Schiaparelli: сюрреализм как метод модного дома — RU | VANSMITHLAB","https://vansmithlab.com/images/pinterest/2281b7f1036c5d59aa93.jpg","vansmithlab.com","","Дом, впервые сделавший художественное соавторство рабочей процедурой, а не рекламной коллаборацией. · VANSMITHLAB · original AI illustration, 2026","https://vansmithlab.com/ru/articles/schiaparelli/","","fashion-systems, history-movements, design, visual culture, VANSMITHLAB"
